id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17075885,Tiny Room.The Cubs Area. Boyztown.ParkingPermitsAv,108250312,Andres,,Lake View,41.94976,-87.65068,Private room,83,1,13,2020-02-16,0.27,4,365
17088380,"Privacy in safe, high-tech smarthouse - New bed!",114672515,Adam,,Uptown,41.9678,-87.65147,Private room,54,1,206,2021-03-29,4.07,1,106
17096507,Bright & Spacious Town House Close to the Beach,114726893,Angelica,,Rogers Park,42.00604,-87.66497,Entire home/apt,107,1,9,2019-07-21,0.18,1,0
17113225,Barebone Space in Edgewater,15321714,Mỹ-Phương,,Edgewater,41.9872,-87.66683,Entire home/apt,140,1,4,2017-03-19,0.08,1,0
17123723,Beautiful rowhome in excellent location,2942124,Amanda,,Lake View,41.93531,-87.64217,Entire home/apt,294,3,11,2021-04-13,0.22,1,6
17131113,Beautiful bedroom with private bath,9094314,Elizabeth,,Irving Park,41.9603,-87.73429,Private room,70,1,149,2021-04-04,2.96,1,356
17147256,Suite 1 Bedroom with private bath and family room.,115297354,Olivia,,Belmont Cragin,41.92203,-87.74385,Private room,56,2,251,2021-04-19,4.98,1,130
17151845,"Cozy, Vintage Apartment - Northwest Lincoln Square",17845905,Wade,,Lincoln Square,41.97764,-87.69481,Entire home/apt,70,1,141,2020-03-16,2.77,1,0
17157474,Private Room in Ukrainian Village,11007563,Garrett,,West Town,41.90187,-87.67931,Private room,45,7,15,2019-08-24,0.31,1,0
17168028,Cozy Room for One In The Company of Cats -Blueline,13545252,Sharon,,Irving Park,41.949,-87.71831,Private room,39,1,81,2019-10-21,1.63,1,1
17170225,The Vanderpool House,115500530,Frank,,Jefferson Park,41.96811,-87.75812,Entire home/apt,90,2,25,2019-11-03,0.52,1,145
17172633,Private house 4 miles from O'hare Pet friendly,48976919,Nicholas,,Norwood Park,41.96686,-87.82077,Entire home/apt,175,1,193,2021-04-17,3.95,2,161
17173015,Hip 1 BR in Chicago Ukrainian Village!,858576,,,West Town,41.8941,-87.69411,Entire home/apt,86,2,41,2021-03-21,0.82,1,0
17191860,2BR mins to Downtown Laundry FREE parking ❤️⭐,2630113,Nikkole,,West Town,41.8936,-87.66118,Entire home/apt,121,2,156,2020-02-23,3.15,3,39
17191957,Great For long Stays - free parking  fast internet,46771116,Vladimir,,West Town,41.90004,-87.69215,Entire home/apt,209,2,97,2020-11-16,2.23,4,104
17206887,Historic Chicago Coach House,55692255,Elizabeth,,Lincoln Park,41.91889,-87.65226,Entire home/apt,94,1,116,2021-04-12,2.31,1,333
17207282,Vintage West Fulton Market Retreat,6852314,Jen & Andy,,Near West Side,41.8857,-87.67272,Entire home/apt,195,28,144,2021-04-10,2.88,1,303
17213309,Private bedroom/bathroom in River West,13481565,Erica,,West Town,41.89617,-87.65511,Private room,50,3,44,2020-03-16,0.88,1,0
17215459,3bedrm 2bath 1600 sqft condo w/ balcony n parking,115896160,Patrick,,Lincoln Park,41.93145,-87.66771,Entire home/apt,450,30,32,2019-08-13,0.66,2,170
17221635,ICONIC TOWER 1BR + Eat-In Kitchen!,63313003,K,,Loop,41.88763,-87.61966,Entire home/apt,116,30,9,2019-12-22,0.20,34,116
17221782,Soaring 2br/2ba SkyTerrace + Deck!,63313003,K,,Loop,41.88619,-87.62075,Entire home/apt,215,32,1,2017-07-01,0.02,34,111
17240514,Ukrainian Village Garden Flat,1139947,Yas,,West Town,41.89733,-87.67788,Entire home/apt,107,2,64,2020-03-15,1.27,3,0
17302725,Lovely Studio/1Ba near Wrigley!,9094538,Nicole,,Lake View,41.9379,-87.66502,Entire home/apt,82,1,124,2021-04-04,2.58,43,214
17329552,"THE entire FLAT-2 FULL Baths! 
Forced Air-Parking!",94867877,Maia Lis,,Edgewater,41.98915,-87.66193,Entire home/apt,320,4,20,2020-02-16,0.42,1,55
17366144,Charming Top Floor Apt - 20 minutes to Downtown!,32336500,Daniel,,Humboldt Park,41.90877,-87.71097,Entire home/apt,114,1,75,2021-04-08,3.05,2,354
17382991,Oakwood Boulevard Gated Home,44427387,Gleatha,,Oakland,41.82173,-87.60428,Entire home/apt,106,2,61,2021-02-04,1.23,2,19
17383973,Industrial Style Chicago Loft with FREE parking,117498144,Dasha & Owen,,Irving Park,41.94224,-87.72879,Entire home/apt,93,1,504,2021-04-18,10.11,4,310
17388450,The Sox Pad,117331227,Michael,,Bridgeport,41.83453,-87.65206,Private room,53,2,63,2021-02-14,1.25,3,355
17399529,Soaring Lake Views from Corner 2br/2ba in Downtown,33127842,Kari,,Loop,41.88524,-87.61911,Entire home/apt,199,32,5,2021-03-15,0.12,29,365
17420228,"4,400sqft Updated Gorgeous House",31618842,Dean,,West Town,41.89257,-87.68069,Entire home/apt,654,2,37,2021-01-03,0.74,2,140
17421433,Unique Loft Experience Convenient To McCormick Pl,117831151,Tony,,Loop,41.87351,-87.63161,Entire home/apt,266,2,20,2019-10-13,0.42,1,90
17424708,The Avondale Guesthouse,9959757,Jedidiah,,Avondale,41.93563,-87.69241,Entire home/apt,84,2,148,2021-03-16,2.98,4,279
17438902,Great Location!!-12,14241347,Ensavi,,Near North Side,41.89958,-87.63047,Entire home/apt,76,1,274,2021-02-27,5.45,5,107
17445568,Spacious Room in Andersonville,77305684,Miranda,,Uptown,41.9751,-87.66238,Private room,49,1,34,2020-02-18,0.69,1,0
17460467,2BR East Lakeview Gem 2 Blocks from Lake,118232209,Eric And Beth,,Lake View,41.93636,-87.63873,Entire home/apt,229,2,107,2021-03-22,2.15,2,348
17464924,Urban Pilsen Apt. near Downtown,319470,Suzanne,,Lower West Side,41.85008,-87.68165,Entire home/apt,100,2,111,2020-03-01,2.23,1,227
17465173,Settle Inn Lincoln Park,118261177,Ben & Carly,,Lincoln Park,41.92107,-87.64071,Entire home/apt,412,2,104,2020-02-20,2.22,1,100
17477721,The McCormick Pad,117331227,Michael,,Bridgeport,41.83252,-87.653,Private room,53,2,57,2021-04-04,1.14,3,365
17479945,Great neighborhood! Free parking. Bus on corner!,118411109,Jane,,West Ridge,41.99378,-87.70206,Private room,28,2,182,2020-03-08,3.64,1,294
17506473,Spacious Classy Condo 3 mi. from Wrigley,6238433,Anna,,Albany Park,41.96189,-87.71159,Entire home/apt,3429,20,12,2017-08-06,0.26,2,83
17514102,THE CLEAVER BRIGHTON PARK 10 min downtown or mdway,65299403,Rod,,Brighton Park,41.81766,-87.69182,Entire home/apt,350,2,55,2019-10-14,1.50,2,356
17514853,Lovely high-floor 1 Bedroom with amazing views,82710543,Jungmin,,Hyde Park,41.7991,-87.58353,Entire home/apt,82,180,0,,,1,0
17545999,"Big, Luxury, Best Location - 1BR",64948564,Sebastian,,Loop,41.88711,-87.61997,Entire home/apt,159,3,4,2019-03-05,0.08,1,0
17547943,Close to EVERYTHING! Multi-bed&bath w/free parking,22573057,Todd,,Douglas,41.84513,-87.62493,Entire home/apt,158,30,98,2019-10-24,1.97,2,266
17555019,Family Friendly 2BR/1BA Bucktown/Logan Sq Apt,7097439,Liz & Mike,,Logan Square,41.91863,-87.69027,Entire home/apt,199,2,220,2020-11-15,4.40,1,177
17600522,Best Lincoln Square location. Spacious 2 bedroom,24286383,Lisa,,Lincoln Square,41.96533,-87.68213,Entire home/apt,92,1,56,2020-10-16,1.77,3,24
17626341,Heart of Bucktown,119863033,Jeanette,,West Town,41.90739,-87.66842,Entire home/apt,89,2,164,2021-04-18,3.29,2,0
17638039,*SPACIOUS 4 Bedroom Townhouse with FREE PARKING!*,1597671,Naomi And JJ,,Uptown,41.96626,-87.6709,Entire home/apt,239,2,69,2021-04-03,1.43,3,210
17701367,"Charming South Loop Apartment-Wifi,Netflix,parking",9339313,Leon,,Lower West Side,41.85478,-87.65352,Entire home/apt,45,1,202,2020-06-21,4.07,12,0
17711999,"Bunk Suite in River North Hotel, 6 Beds!",92467320,FieldHouse,,Near North Side,41.89726,-87.6365,Hotel room,182,1,141,2020-09-06,2.83,8,0
17713737,"Pro Cleaned, Lakeview Greystone Steps from Wrigley Field",99537072,Patrick,,Lake View,41.94609,-87.65485,Entire home/apt,175,2,121,2020-12-21,3.01,2,87
17717430,2 bedrooms&2 baths in large 5 bed/3bath penthouse,66275798,Carol,,Hyde Park,41.80086,-87.60083,Private room,144,3,9,2019-09-16,0.19,3,168
17717455,Private room& en suite bathroom in 5bed/3ba condo,66275798,Carol,,Hyde Park,41.80115,-87.5994,Private room,70,2,34,2019-10-15,0.72,3,231
17780207,Vintage Sunny Bungalow Logan Square,11185160,Suzanne,,Logan Square,41.92644,-87.71975,Entire home/apt,135,2,51,2020-02-16,1.07,1,172
17791482,Huge Luxurious Duplex-Walk to Wrigley Field,85963355,,,Lake View,41.94533,-87.66441,Entire home/apt,614,2,4,2020-02-16,0.09,1,0
17795412,Sleek and cool garden loft in Boystown Lakeview,173968333,Irena,,Lake View,41.93975,-87.64756,Entire home/apt,68,1,245,2021-04-04,5.11,4,238
17796694,Bright Chicago Apt. 1BR 1.4 miles fr Wrigley,118486219,Matthew,,Lake View,41.93264,-87.66435,Entire home/apt,89,1,237,2020-09-20,4.83,1,0
17824940,Whole Condo 2 King Beds Super Easy Access Downtown,31101209,Michelle  & Brendan,,West Town,41.89736,-87.68896,Entire home/apt,110,2,172,2020-09-06,3.64,1,8
17831075,New Modern Space on North side w/Free Parking,121370113,Chris,,Uptown,41.96418,-87.66106,Entire home/apt,196,3,68,2021-04-07,1.45,1,95
17832768,Immaculate single family Home near Logan Square !,27506618,Stephanie,,Hermosa,41.93522,-87.73761,Entire home/apt,321,2,45,2020-11-29,0.95,1,317
17859080,Safest Area dplx-Brewery District close to Wrigley,34130188,Damoon,,Lake View,41.95539,-87.67334,Entire home/apt,663,2,50,2021-03-21,1.07,4,280
17876078,The Green House,107775166,Warren,,Edgewater,41.98746,-87.66344,Entire home/apt,50,2,154,2020-02-03,3.12,1,0
17890798,Cozy 3 bedroom Apt Andersonville Neighborhood,122545577,Paul,,Uptown,41.97568,-87.67192,Entire home/apt,144,4,39,2021-02-20,0.82,1,24
17892626,Condo ON POINT in Logan Square! (literally),969882,Lindsay,,Logan Square,41.91749,-87.69536,Private room,78,2,38,2020-03-14,1.01,2,106
17903682,Airy modern home in the heart of Lincoln Square,6467011,Steven,,Lincoln Square,41.96421,-87.68099,Entire home/apt,300,7,1,2017-05-31,0.02,1,0
17909014,Hauserly on the Boulevard,59136604,Christine,,Logan Square,41.91542,-87.70318,Private room,70,2,13,2019-10-16,0.27,1,83
17920957,Logan Square Video Game Loft,5228189,,,West Town,41.91342,-87.68689,Entire home/apt,76,2,159,2021-04-01,3.35,16,140
17923236,Private Logan Square Studio,122884640,Devin,,Logan Square,41.93025,-87.70315,Entire home/apt,80,2,204,2021-03-27,4.38,1,161
17956375,Condo with a whirlpool bath and fireplace..,14865066,William,,Rogers Park,42.01555,-87.68293,Entire home/apt,146,3,7,2020-07-06,0.28,3,38
17988240,"Large room with private entrance, near train line",139926,Ryan&Rachel,,Irving Park,41.94937,-87.70295,Private room,35,2,21,2021-01-18,0.43,3,0
17992312,Private 2nd Floor 15 Minutes From O'hare!,121695859,Israel,,Portage Park,41.96535,-87.78275,Entire home/apt,65,1,223,2021-03-29,4.60,1,4
17992895,Bright Converted Storefront in Roscoe Village,120233125,Navin,,North Center,41.94414,-87.67789,Entire home/apt,125,1,80,2021-04-10,1.64,1,300
18007859,Gorgeous Modern Previewed On The Deed Chicago,1812643,Dior,,West Town,41.89317,-87.67492,Entire home/apt,649,1,48,2021-04-12,1.01,1,331
18007889,Affordable room in spacious townhome in South Loop,378923,Mil,,Near South Side,41.85552,-87.62857,Private room,60,1,26,2018-07-13,0.53,1,0
18040546,Humboldt Park Traveler's Lodge,4591141,Moudi,,West Town,41.90103,-87.69567,Entire home/apt,82,5,345,2021-04-07,7.10,2,21
18059552,Study Oasis,124307753,Aj,,South Shore,41.7704,-87.56931,Private room,35,1,46,2021-04-02,1.00,2,341
18060003,Sunny Character-Filled Apartment in Trendy Ukrainian Village,29716517,Ronaldo And Carla,,West Town,41.89862,-87.69185,Entire home/apt,71,2,50,2021-01-24,1.16,2,0
18061472,Cozy 2BR/1BA Garden Apartment  Near Lincoln Square,124330080,Joseph,,Albany Park,41.97292,-87.70601,Entire home/apt,68,2,150,2021-04-04,3.11,1,344
18073252,"Sunny Home Chinatown, close to McCormick",33870996,Yvonne,,Armour Square,41.8497,-87.63543,Entire home/apt,106,2,56,2020-12-22,1.16,3,36
18077204,Beautiful Condo- Near Downtown & Illinois Medical District,8094939,Alex,,Near West Side,41.87266,-87.68245,Entire home/apt,126,2,124,2020-04-12,2.58,4,18
18090895,Loft Apartment River North,92467320,FieldHouse,,Near North Side,41.89808,-87.63522,Hotel room,500,1,49,2020-09-20,1.02,8,0
18094533,Captivating Lakeview East Residence,4290220,Xander,,Lake View,41.93994,-87.64316,Entire home/apt,80,2,21,2017-09-25,0.44,1,0
18096865,Lux Sky Home near Navy Pier and the Magnificent Mile,24388042,DeLuxe,,Near North Side,41.89324,-87.61838,Entire home/apt,299,30,21,2020-05-17,0.44,8,266
18112138,"Sophisticated & updated, walking distance to Lake!",91881711,Megan,,Near North Side,41.90339,-87.62925,Entire home/apt,97,4,85,2021-04-14,1.81,4,33
18131553,2 bedroom hipster haven,45990058,Erica,,West Town,41.91329,-87.69808,Entire home/apt,80,20,17,2019-03-05,0.35,1,0
18151380,"Super Nice, 1 Block from Red Line & Gated Parking!",27548128,Dina,,Uptown,41.95953,-87.65615,Entire home/apt,550,120,38,2019-08-05,0.79,1,225
18152764,Private Spot -- Walk to University of Chicago!,3301954,Ari,,Woodlawn,41.77772,-87.60066,Private room,55,1,88,2020-03-19,1.87,1,64
18178150,Cozy room in the Heart of Chicago,125412587,Luis,,Lower West Side,41.85349,-87.67638,Private room,39,2,82,2020-11-05,1.70,2,84
18182250,2BR IN THE PARK - PROFESSIONALLY CLEANED!,1118796,Stephanie,,Loop,41.88503,-87.62495,Entire home/apt,108,1,189,2021-04-21,3.89,6,137
18194698,Stunning and Spacious Lincoln Park Home Allows Your Group to Live Like Locals,110985389,Josh,,Lincoln Park,41.91462,-87.64906,Entire home/apt,800,3,52,2020-01-19,1.07,1,0
18208652,Unique & Spacious Corner Studio Loft,92467320,FieldHouse,,Near North Side,41.89856,-87.63641,Hotel room,182,1,44,2020-09-27,1.21,8,0
18209082,Room in River North Boutique Hotel,92467320,FieldHouse,,Near North Side,41.8983,-87.6359,Private room,145,1,117,2020-09-29,2.94,8,0
18214402,Perfect Location in River North - 1-Bedroom Apt,92467320,FieldHouse,,Near North Side,41.89805,-87.63599,Hotel room,495,1,33,2020-09-01,0.89,8,0
18214631,"New, Renovated Room with Full-Bed & Kitchenette",92467320,FieldHouse,,Near North Side,41.89811,-87.63633,Hotel room,141,1,68,2020-10-01,1.52,8,0
18221172,Art Room in the Sky,5732624,Mike,,Lower West Side,41.85687,-87.67197,Private room,34,1,204,2020-03-12,4.19,2,0
18221893,Queen Room in River North Boutique Hotel,92467320,FieldHouse,,Near North Side,41.89824,-87.63599,Hotel room,129,1,330,2020-10-01,9.67,8,0
18224208,Dugout in Wrigleyville,40319547,Josh,,Lake View,41.94876,-87.65879,Entire home/apt,96,3,224,2020-03-23,4.69,6,0
18241576,Charming East Village 2 BR w/private balcony 2,173968333,Irena,,West Town,41.8978,-87.68158,Entire home/apt,67,1,237,2021-04-04,4.98,4,83
18242088,Spacious Apartment minutes from Downtown/McCormick,41010512,Carolyn,,Grand Boulevard,41.8144,-87.61574,Entire home/apt,59,2,134,2021-04-02,2.82,1,14
18255054,Bucktown ~ Zen Sleep Room,28876830,Jill,,Logan Square,41.91902,-87.67766,Private room,41,1,95,2019-10-27,1.97,1,31
18272559,01. Private Room in Shared Apartment - 3 Mi to NWU,2907254,Joe,,West Ridge,42.01653,-87.68788,Private room,63,1,11,2020-09-18,0.23,18,156
18293990,Andersonville Haven,10733788,George Dante,,Uptown,41.95938,-87.66462,Private room,115,2,25,2019-10-14,0.52,1,89
18301586,Cozy private room near lakefront and transit.,110271788,Paula,,Uptown,41.96946,-87.65056,Private room,75,2,39,2020-02-16,0.85,2,61
18311038,Historic Church Home in Logan Square,28054964,Molly,,Logan Square,41.92528,-87.69394,Entire home/apt,1036,7,10,2019-03-31,0.21,1,358
18312452,Private Room In Cozy Townhouse (Muhammad Ali),35412645,Aughty,,Greater Grand Crossing,41.76768,-87.63008,Private room,39,1,24,2019-10-13,0.53,4,89
18326185,Comfy South Loop Condo - Great Location!,126786925,Anthony,,Near South Side,41.85881,-87.62482,Private room,89,2,124,2020-02-16,2.64,1,0
18329418,"Gorgeous, exhuberent, sunlit Logan Square stay.",96908587,Jake,,Logan Square,41.92107,-87.70163,Private room,60,1,50,2021-04-12,1.04,1,177
18331520,Stylish Gold Coast One Bedroom,50073630,Timothy,,Near North Side,41.89548,-87.62756,Entire home/apt,85,31,3,2019-02-03,0.07,1,113
18339649,Private bedroom in beautiful Bungalow - 1,93218543,Stephanie,,South Shore,41.75236,-87.57426,Private room,36,2,31,2019-09-10,0.65,1,0
18340097,"Charming, sunny condo in Lincoln Park",22966589,Alona,,Lincoln Park,41.9287,-87.64173,Entire home/apt,150,2,0,,,1,0
18344621,Huge Classic Roscoe Village Apartment w/ Backyard,11528430,Kristina,,North Center,41.94715,-87.68658,Entire home/apt,95,1,4,2018-01-24,0.08,1,0
18345004,Logan Square * Priv Rm&Dr * 24hr * 420 friendz DOG,94706541,P,,Logan Square,41.91453,-87.69108,Private room,80,1,144,2021-04-11,3.18,1,83
18345065,"Unwind in the Garden of an elegant, Modern Home",41767444,Mar & De,,West Town,41.89311,-87.66026,Entire home/apt,139,2,155,2021-04-12,3.36,4,298
18350600,Private room in Logan Square #3,126991062,Mark,,Logan Square,41.92764,-87.71233,Private room,30,1,4,2020-04-16,0.28,2,0
18350615,Private room in Logan Square,126991062,Mark,,Logan Square,41.92763,-87.71225,Private room,25,1,4,2020-02-29,0.08,2,0
18378046,Cute Rogers park rental -Special price,41690970,Hana,,Rogers Park,42.00595,-87.66849,Shared room,62,31,3,2019-08-11,0.07,3,365
18387756,Chic Home! Walk to Nightlife-Comedy-Restaurants!,52879705,Jackie,,Lincoln Park,41.91618,-87.63608,Entire home/apt,114,2,184,2021-03-28,3.80,1,53
18409484,Sunny condo close to everything!,11301782,Brian,,Lake View,41.93497,-87.65267,Entire home/apt,175,4,52,2021-03-29,1.11,1,114
18431594,The Garden on Wayne,116285731,Erin,,Lake View,41.94794,-87.66246,Entire home/apt,113,2,113,2021-04-19,2.35,1,308
18432523,Luxury 4 bedroom steps from Wrigley,127757327,Brian,,Lake View,41.94661,-87.65398,Entire home/apt,714,2,60,2020-03-15,1.26,1,8
18433074,Funnest part of Downtown!! BIG 1BR!,127763736,Sean,,Near North Side,41.89504,-87.62785,Entire home/apt,200,1,0,,,1,358
18444090,Fulton Market Loft: 2bd/2ba + Prvt Patio & Yard,7432437,Scott,,Near West Side,41.88348,-87.65191,Entire home/apt,236,2,114,2021-04-06,2.41,1,205
18457045,Cozy Garden Apartment in lovely Old Irving Park,42612418,Timothy,,Irving Park,41.95305,-87.73075,Entire home/apt,65,2,53,2020-02-16,1.14,1,0
18458784,"Heart of Logan Sq, 1 bd/cozy, vintage/artsy, green",7863642,Migdalia,,Logan Square,41.92682,-87.70317,Private room,100,3,10,2019-09-20,0.21,1,79
18459276,Studio in the heart of Logan Square,39282165,Kim,,Logan Square,41.92934,-87.70877,Entire home/apt,70,2,0,,,1,0
18464680,Spacious 1BR apt 2 blocks from Michigan Ave,41381016,Tali,,Near North Side,41.89457,-87.62552,Entire home/apt,139,32,11,2021-03-31,0.24,1,194
18473660,Charming 1 BDR  in great location,3843347,Andrea,,Near North Side,41.89616,-87.62681,Entire home/apt,115,30,13,2020-11-19,0.29,3,268
18504605,Fabian’s Little Pad,117723922,Fabian,,Belmont Cragin,41.93838,-87.76198,Entire home/apt,1000,1,1,2018-09-29,0.03,1,365
18509024,Chicago Bungalow near Wrigley and Logan Square,5403537,Dustin,,Avondale,41.93293,-87.69184,Entire home/apt,133,3,143,2021-04-10,2.98,1,49
18509034,Gorgeous garden apartment near O'Hare.,128452488,Grace,,Dunning,41.9518,-87.83528,Entire home/apt,70,5,137,2020-12-17,3.10,3,0
18521017,2BR Lakeview Condo with Deck on a Quiet Street,126783761,Bethany,,Lake View,41.93791,-87.64785,Entire home/apt,136,1,132,2021-04-06,2.76,1,329
18522455,Beautiful 3-bed Condo Near University of Chicago,67665258,Corey,,Woodlawn,41.7815,-87.61157,Entire home/apt,69,1,350,2021-04-03,7.28,1,293
18570989,"Luxury, private bedroom suite in Lakeview",128938940,Barry,,Lake View,41.94237,-87.64718,Private room,125,2,65,2020-02-16,1.36,1,90
18582417,Luxury High-Rise Condo,47523544,Omar,,Near North Side,41.8876,-87.62885,Entire home/apt,300,25,2,2017-09-10,0.04,1,0
18583660,Champagne Suite:  AirBnB Super Host,93017116,Randall,,Grand Boulevard,41.81122,-87.60849,Private room,100,3,77,2020-01-01,1.63,4,355
18583879,"Classic Logan Square- comfy, spacious and bright!",880003,Floyd,,Logan Square,41.92744,-87.71081,Entire home/apt,115,3,0,,,1,0
18601472,Large 3B/2.5 Bth by Lakefront - Long stays welcome,17363046,Courtney,,Uptown,41.97126,-87.65162,Entire home/apt,270,2,41,2021-04-19,0.95,1,239
18609191,Charming 2-BR/1-bath near Wrigley,9094538,Nicole,,Lake View,41.94022,-87.66481,Entire home/apt,91,3,77,2021-04-04,1.61,43,214
18611898,"Cozy, updated 1 bedroom in heart of Wrigleyville!",65805027,Christy,,Lake View,41.94581,-87.6522,Entire home/apt,139,2,28,2019-11-17,0.59,1,55
18636230,Private 2 bedrooms. Massive kitchen & Living room,115896160,Patrick,,Lincoln Park,41.93,-87.66952,Private room,193,2,0,,,2,64
18636382,"Unwind in the Bath at a Hip, Historic Coach House",14729644,Elinor,,West Town,41.9086,-87.68877,Entire home/apt,138,2,212,2021-04-01,4.49,1,91
18636662,Modern Logan Square Apartment near Public Transit,2069798,Afsha,,Logan Square,41.91634,-87.71115,Entire home/apt,125,1,144,2020-03-22,3.00,6,0
18638690,Rare large Duplex Gem near Wrigley & Logan Square,100386347,Lisa,,Avondale,41.93315,-87.69223,Entire home/apt,307,2,84,2021-03-31,1.76,1,0
18638839,⭐️Walk + Transit Score 90+⭐️Pvt Bathroom⭐️3rd Fl⭐️,51277433,Kanan,,Near North Side,41.90107,-87.63298,Private room,96,1,96,2021-04-04,2.15,4,313
18672130,"3B/3BA Luxury Sky Loft | Panoramic Views, Indoor Pool & Gym by ENVITAE",67751745,Brett,,Near North Side,41.89145,-87.62149,Entire home/apt,250,3,102,2021-04-04,2.15,5,77
18687892,Renovated 3BR Duplex in Logan Square,96064608,Matt,,Logan Square,41.92447,-87.71269,Entire home/apt,204,1,114,2021-03-30,2.39,2,323
18691257,Windy City Studio - No Cleaning Fee,86913754,Stephen,,Logan Square,41.92625,-87.70854,Entire home/apt,120,2,136,2020-10-18,2.86,1,33
18697223,"Quiet & Comfy, Steps from the Hub of Artsy 18th St.",17635314,Jaime & Jennifer,,Lower West Side,41.85778,-87.65236,Entire home/apt,110,1,128,2021-04-04,2.76,1,114
18704537,Spacious 4BR/2BA Duplex near Wrigley!,9094538,Nicole,,Lake View,41.93878,-87.6655,Entire home/apt,146,1,60,2020-03-08,1.26,43,206
18708060,Entire Level in north park by Brown Line Subway,130066930,David,,Albany Park,41.97015,-87.71207,Entire home/apt,90,1,110,2021-04-05,2.31,1,169
18708881,GLASS HAUS STUDIO + KING BED!,33127842,Kari,,Near North Side,41.8978,-87.63303,Entire home/apt,110,21,5,2020-05-06,0.11,29,281
18717982,Historical Lincoln Park Home,45767230,Rachel,,Lincoln Park,41.93095,-87.65371,Entire home/apt,650,2,5,2020-08-12,0.11,1,197
18722151,House 3BED/2BATH/1PARKING close to Downtown & Lake,129809208,Junni,,West Ridge,41.99226,-87.67851,Entire home/apt,198,2,124,2021-04-14,2.60,3,302
18735316,Private Large bedroom in 5bed/3ba penthouse,66275798,Carol,,Hyde Park,41.80218,-87.59933,Private room,65,3,39,2020-03-07,0.83,3,137
18735326,Experience Chicago right from your window,32835578,Luis Daniel,,Humboldt Park,41.90835,-87.73157,Entire home/apt,135,2,40,2021-04-05,0.86,1,255
18736235,PENTHOUSE KING studio suite downtown River North!,63313003,K,,Near North Side,41.89567,-87.63111,Entire home/apt,119,30,2,2019-07-02,0.06,34,365
18738106,Private and Cozy Guest Room,22484523,Dorhec & Kyle,,Logan Square,41.93059,-87.68709,Private room,40,1,6,2020-11-26,0.43,1,0
18755550,"Clean, spacious, walk to Wrigley! Self check-in!",56104711,Amy,,Lake View,41.93475,-87.65903,Entire home/apt,143,2,52,2021-03-13,1.15,1,1
18756120,Lincoln Park/DePaul 3BR Apartment,8179314,Max,,Lincoln Park,41.91744,-87.65435,Entire home/apt,157,1,90,2020-02-17,1.97,1,0
18756500,Division Street Location 2 bd/1 ba 1 Kitty,11693881,Lisa,,West Town,41.90104,-87.67594,Entire home/apt,155,2,0,,,1,0
18769456,"Large On Space, Huge On Comfort",111302591,Jay,,Woodlawn,41.78429,-87.61425,Entire home/apt,50,2,72,2021-04-06,1.51,1,271
18779737,Your friendly home.,129954271,Fabrice,,West Town,41.90915,-87.67723,Private room,105,1,1,2017-12-17,0.02,1,179
18785874,Beautiful Treehouse Apartment in Andersonville,53374863,,,Edgewater,41.98051,-87.67311,Private room,50,1,80,2020-02-23,1.68,1,0
18786342,Explore Chicago From a Stylish Home,130748343,Nilsa,,West Town,41.90094,-87.67324,Entire home/apt,145,3,162,2021-04-10,3.43,1,0
18822176,Charming Cozy Master Bedroom for Travel Lover,76133827,Anny,,West Town,41.89569,-87.66399,Private room,81,1,69,2020-10-12,1.47,6,317
18826549,Fulton Market Guest Room,22411493,Tim,,Near West Side,41.88581,-87.6607,Private room,150,1,0,,,1,0
18854028,Charming 2BR on Quiet Street Close to the Action,131335007,Matthew,,Lake View,41.93371,-87.65727,Entire home/apt,219,2,88,2021-04-13,1.88,1,142
18856449,-CHICAGO STUDIO IN JEFFERSON PARK O'HARE ROSEMONT-,131366873,Jozef & Robert,,Jefferson Park,41.97039,-87.7642,Entire home/apt,75,2,80,2021-01-20,1.76,2,28
18871593,Cozy Peach room,104526288,Myrtle,,North Park,41.9909,-87.71391,Private room,37,2,38,2020-10-17,0.80,2,0
18876938,Designer loft in the heart of River West,19578992,Laura,,West Town,41.89399,-87.65381,Entire home/apt,993,1,35,2019-10-01,0.74,2,357
18893157,Exposed brick loft in the heart of Old Town,67788755,Kris,,Near North Side,41.90784,-87.63612,Entire home/apt,135,2,3,2017-07-02,0.06,1,0
18918084,Lakeview Penthouse-DePaul/Theatre/Wrigley/Parking,11645672,Kelly,,Lake View,41.9379,-87.65337,Entire home/apt,125,2,141,2021-03-21,3.00,1,68
18919800,Creative Room in the Sky,5732624,Mike,,Lower West Side,41.85522,-87.67008,Private room,31,1,220,2020-03-18,4.63,2,0
18926227,University of Chicago Campus Room,12728248,Judy,,Hyde Park,41.7958,-87.60128,Private room,40,14,4,2019-07-28,0.09,2,71
18928220,Private Entrance  Urban Retreat @ Fulton House!,56917234,Lara,,East Garfield Park,41.88773,-87.70629,Entire home/apt,98,3,109,2021-04-13,2.32,4,339
18933344,Ravenswood Private Room,6808293,Jon,,Lincoln Square,41.97162,-87.67467,Private room,75,2,1,2019-10-13,0.05,2,86
18941958,Spacious apartment in Budlong Woods/Lincoln Square,122342855,April,,Lincoln Square,41.97933,-87.68853,Entire home/apt,95,3,34,2019-11-03,0.73,1,11
